GT,Model_1_0,Model_1_1,Model_2_0,Model_2_1
1,0.6743542435424354,0.32564575645756455,0.8825923912652037,0.11740760873479744
1,0.1338709677419355,0.8661290322580645,0.9451399854951036,0.05486001450489886
1,0.1338709677419355,0.8661290322580645,0.8148036255550895,0.18519637444491044
0,0.35526315789473684,0.6447368421052632,0.986670164852472,0.013329835147531032
1,0.4175491679273828,0.5824508320726173,0.988442882062232,0.011557117937765475
0,0.6024539877300613,0.39754601226993863,0.9889929557483009,0.01100704425169704
1,0.35526315789473684,0.6447368421052632,0.9766702970276834,0.023329702972314622
1,0.07681940700808626,0.9231805929919138,0.7433967381899449,0.25660326181005283
1,0.07681940700808626,0.9231805929919138,0.8523451945697891,0.14765480543021434
1,0.6743542435424354,0.32564575645756455,0.9914078090950488,0.008592190904949844
1,0.4175491679273828,0.5824508320726173,0.9572129609238552,0.04278703907614559
1,0.07681940700808626,0.9231805929919138,0.15017306583878318,0.8498269341612172
0,0.8287167891464104,0.1712832108535896,0.9833333775151576,0.01666662248484046
0,0.8403361344537815,0.15966386554621848,0.8086730327319172,0.19132696726808246
0,0.6024539877300613,0.39754601226993863,0.9780548554160103,0.021945144583993256
0,0.8287167891464104,0.1712832108535896,0.8850943108462085,0.11490568915379012
1,0.010067114093959731,0.9899328859060402,8.420168561016654e-22,1.0
0,0.6024539877300613,0.39754601226993863,0.7674202157719165,0.23257978422808268
0,0.8287167891464104,0.1712832108535896,0.965394870196905,0.034605129803094915
0,0.6024539877300613,0.39754601226993863,0.9880125922525577,0.01198740774744302
0,0.9271186440677966,0.07288135593220339,0.9903509169519549,0.009649083048047803
1,0.1338709677419355,0.8661290322580645,0.963745112011273,0.03625488798873046
1,0.07681940700808626,0.9231805929919138,0.8500189047260535,0.14998109527394515
1,0.010067114093959731,0.9899328859060402,1.4097650729413512e-05,0.9999859023492695
1,0.07681940700808626,0.9231805929919138,0.8098239648166159,0.19017603518338244
1,0.03910614525139665,0.9608938547486033,1.4090147019598112e-06,0.9999985909852974
1,0.4175491679273828,0.5824508320726173,0.9725608779385537,0.027439122061446542
1,0.03910614525139665,0.9608938547486033,0.0001861542695923784,0.9998138457304063
1,0.4175491679273828,0.5824508320726173,0.9776091008157055,0.022390899184293146
1,0.8287167891464104,0.1712832108535896,0.9900137610222006,0.009986238977802141
1,0.6743542435424354,0.32564575645756455,0.9897730690010241,0.010226930998979145
0,0.8287167891464104,0.1712832108535896,0.9955048272715843,0.004495172728415456
1,0.07681940700808626,0.9231805929919138,6.193208422293015e-16,1.0
0,0.8287167891464104,0.1712832108535896,0.9566759162677387,0.0433240837322594
0,0.4175491679273828,0.5824508320726173,0.992095113287917,0.007904886712085508
0,0.6197183098591549,0.38028169014084506,0.03690905348493068,0.9630909465150665
1,0.07681940700808626,0.9231805929919138,0.5165166690685169,0.48348333093148055
0,0.9271186440677966,0.07288135593220339,0.9863996836258287,0.013600316374169625
1,0.07681940700808626,0.9231805929919138,0.7966218314000899,0.20337816859991195
1,0.1338709677419355,0.8661290322580645,0.2647525140739999,0.7352474859259981
1,0.0,1.0,8.574967152581903e-14,0.9999999999999147
1,0.6024539877300613,0.39754601226993863,0.9213644788985113,0.07863552110148815
1,0.1338709677419355,0.8661290322580645,0.8179882457474537,0.18201175425254693
0,0.6743542435424354,0.32564575645756455,0.9874427728597738,0.012557227140223757
0,0.8287167891464104,0.1712832108535896,0.04883953249739165,0.9511604675026117
0,0.6197183098591549,0.38028169014084506,0.9878240909953709,0.012175909004627023
1,0.8287167891464104,0.1712832108535896,0.9952026758095657,0.004797324190432617
1,0.6024539877300613,0.39754601226993863,0.8244098373772738,0.17559016262272595
1,0.010067114093959731,0.9899328859060402,6.93147444211306e-08,0.9999999306852583
0,0.6743542435424354,0.32564575645756455,0.9843543277514685,0.015645672248530362
1,0.11428571428571428,0.8857142857142857,0.00010432078922901099,0.9998956792107744
1,0.010067114093959731,0.9899328859060402,2.4866740006211194e-10,0.9999999997513314
0,0.8287167891464104,0.1712832108535896,0.8798220663532685,0.12017793364673181
0,0.8287167891464104,0.1712832108535896,0.989237497135496,0.01076250286450714
1,0.6024539877300613,0.39754601226993863,0.9843442363733691,0.015655763626633682
1,0.1338709677419355,0.8661290322580645,0.008760814084171798,0.9912391859158278
1,0.35526315789473684,0.6447368421052632,0.8702822227719553,0.12971777722804664
0,0.6743542435424354,0.32564575645756455,0.9934886573895069,0.006511342610489652
0,0.4175491679273828,0.5824508320726173,0.9810037509225952,0.018996249077402928
0,0.35526315789473684,0.6447368421052632,0.9221660809472181,0.07783391905278253
0,0.9271186440677966,0.07288135593220339,0.4195660493530196,0.5804339506469809
1,0.7074235807860262,0.2925764192139738,0.9682349496331845,0.03176505036681912
0,0.8287167891464104,0.1712832108535896,0.8341344946262703,0.16586550537372777
1,0.03910614525139665,0.9608938547486033,1.3979993391594332e-14,0.9999999999999858
0,0.35526315789473684,0.6447368421052632,0.9858973636784877,0.014102636321513422
0,0.8403361344537815,0.15966386554621848,0.8326879516286757,0.16731204837132604
0,0.6197183098591549,0.38028169014084506,0.9870539822618872,0.012946017738116253
1,0.07681940700808626,0.9231805929919138,0.9366130584669076,0.06338694153308914
1,0.30412371134020616,0.6958762886597938,0.8229628815386736,0.17703711846132625
0,0.8287167891464104,0.1712832108535896,0.9881165588629661,0.011883441137030873
1,0.6024539877300613,0.39754601226993863,0.9776818371764112,0.022318162823586552
1,0.4175491679273828,0.5824508320726173,0.9705878012222809,0.029412198777722436
0,0.6197183098591549,0.38028169014084506,0.9921592122203037,0.007840787779699756
1,0.6024539877300613,0.39754601226993863,0.710204660890919,0.2897953391090817
0,0.8090909090909091,0.19090909090909092,0.9960161943535955,0.003983805646405276
0,0.8287167891464104,0.1712832108535896,0.9955954028356663,0.0044045971643359915
1,0.4175491679273828,0.5824508320726173,0.9542959332634079,0.045704066736591865
1,0.1338709677419355,0.8661290322580645,8.481349280934584e-09,0.9999999915186493
0,0.9271186440677966,0.07288135593220339,0.8931642449304442,0.10683575506955548
0,0.9271186440677966,0.07288135593220339,0.9850531728983204,0.014946827101681584
1,0.03910614525139665,0.9608938547486033,0.0013297902784891505,0.9986702097215089
1,0.010067114093959731,0.9899328859060402,2.7987749501962207e-101,1.0
1,0.010067114093959731,0.9899328859060402,2.0940617737645824e-59,1.0
1,0.0,1.0,1.6494174148699895e-30,1.0
0,0.8287167891464104,0.1712832108535896,0.9951717676187987,0.004828232381204011
1,0.07681940700808626,0.9231805929919138,0.06194231747797942,0.9380576825220198
1,0.4175491679273828,0.5824508320726173,0.9733175366853832,0.026682463314619285
1,0.010067114093959731,0.9899328859060402,3.710895152826389e-12,0.999999999996291
1,0.6197183098591549,0.38028169014084506,0.9101361961441351,0.0898638038558626
1,0.010067114093959731,0.9899328859060402,2.6237455924323652e-30,1.0
1,0.1338709677419355,0.8661290322580645,0.9837308902006692,0.016269109799327806
1,0.4175491679273828,0.5824508320726173,0.9879932244714219,0.012006775528577495
1,0.30412371134020616,0.6958762886597938,0.8338931468610107,0.16610685313898835
0,0.8287167891464104,0.1712832108535896,0.9925902069962339,0.007409793003765837
0,0.8287167891464104,0.1712832108535896,0.985314248187271,0.014685751812727521
0,0.4782608695652174,0.5217391304347826,0.391864735083622,0.608135264916375
0,0.6197183098591549,0.38028169014084506,0.112585407596565,0.8874145924034359
0,0.8287167891464104,0.1712832108535896,0.0002475763202102485,0.999752423679789
0,0.8287167891464104,0.1712832108535896,0.9949931441806316,0.005006855819365207
1,0.1,0.9,1.3387913580151166e-11,0.9999999999866134
1,0.07681940700808626,0.9231805929919138,0.010729833220292619,0.9892701667797056
0,0.8287167891464104,0.1712832108535896,0.9954128897868219,0.004587110213177832
1,0.7074235807860262,0.2925764192139738,0.9728426658232942,0.027157334176702755
1,0.03910614525139665,0.9608938547486033,0.5680446476440618,0.43195535235593685
1,0.11428571428571428,0.8857142857142857,0.00014907854239223415,0.9998509214576102
1,0.4175491679273828,0.5824508320726173,0.9564081262147738,0.04359187378522296
1,0.03910614525139665,0.9608938547486033,0.0064981847440972376,0.9935018152559061
0,0.8090909090909091,0.19090909090909092,0.9948351892524547,0.005164810747546119
1,0.010067114093959731,0.9899328859060402,1.1586520994679815e-20,1.0
0,0.7074235807860262,0.2925764192139738,0.9891205757073775,0.01087942429262331
0,0.6743542435424354,0.32564575645756455,0.8991707024620751,0.10082929753792312
1,0.6197183098591549,0.38028169014084506,0.9905624103949413,0.009437589605061124
1,0.4175491679273828,0.5824508320726173,0.9659787129484788,0.034021287051518974
1,0.6024539877300613,0.39754601226993863,0.501107324030006,0.4988926759699922
0,0.6024539877300613,0.39754601226993863,0.9559230072644254,0.04407699273557138
1,0.07681940700808626,0.9231805929919138,0.806970791353538,0.19302920864646392
1,0.6743542435424354,0.32564575645756455,0.9806843571780087,0.019315642821991236
0,0.8287167891464104,0.1712832108535896,0.9941638972547179,0.005836102745278829
1,0.1338709677419355,0.8661290322580645,0.9619262389062879,0.038073761093711044
0,0.6743542435424354,0.32564575645756455,0.9948185033507111,0.00518149664928812
1,0.0,1.0,5.81139448050291e-09,0.999999994188606
1,0.6743542435424354,0.32564575645756455,0.9884590523383439,0.011540947661654411
0,0.4175491679273828,0.5824508320726173,0.9751804200152661,0.024819579984735288
1,0.4175491679273828,0.5824508320726173,0.6871391013616014,0.3128608986384009
0,0.6743542435424354,0.32564575645756455,0.99264470566532,0.0073552943346823175
1,0.4175491679273828,0.5824508320726173,0.9925518262745457,0.007448173725455049
0,0.7074235807860262,0.2925764192139738,0.9836525928758754,0.016347407124122523
1,0.010067114093959731,0.9899328859060402,2.102480408590316e-11,0.999999999978975
1,0.1338709677419355,0.8661290322580645,0.8646026807643439,0.1353973192356584
1,0.010067114093959731,0.9899328859060402,7.250723484879839e-25,1.0
1,0.35526315789473684,0.6447368421052632,0.9690453697274235,0.030954630272576014
0,0.6743542435424354,0.32564575645756455,0.989590489588211,0.010409510411789762
0,0.9271186440677966,0.07288135593220339,0.9948501780148891,0.0051498219851125225
0,0.8287167891464104,0.1712832108535896,0.82919093434116,0.17080906565883963
0,0.6743542435424354,0.32564575645756455,0.9945364431028121,0.005463556897185841
0,0.4175491679273828,0.5824508320726173,0.9824157860272664,0.017584213972730967
0,0.7074235807860262,0.2925764192139738,0.5644753338607343,0.4355246661392642
0,0.4175491679273828,0.5824508320726173,0.9856083790355644,0.014391620964437803
1,0.010067114093959731,0.9899328859060402,1.0205944832560627e-13,0.9999999999999005
1,0.1338709677419355,0.8661290322580645,0.5949078028660262,0.4050921971339767
0,0.8287167891464104,0.1712832108535896,0.9914655156125618,0.008534484387440162
1,0.07681940700808626,0.9231805929919138,0.8781516136701709,0.12184838632982609
1,0.07681940700808626,0.9231805929919138,0.1565753608895871,0.8434246391104154
1,0.6743542435424354,0.32564575645756455,0.989675802523819,0.010324197476181624
0,0.4175491679273828,0.5824508320726173,0.9701120351972312,0.029887964802771238
1,0.4175491679273828,0.5824508320726173,0.9057207412985073,0.09427925870149079
0,0.1338709677419355,0.8661290322580645,3.6378659905454185e-06,0.9999963621340077
0,0.8090909090909091,0.19090909090909092,0.9951546566528661,0.004845343347134473
1,0.010067114093959731,0.9899328859060402,9.912683645877053e-28,1.0
0,0.6743542435424354,0.32564575645756455,3.4820802220243246e-05,0.9999651791977815
0,0.6197183098591549,0.38028169014084506,0.9890113797763082,0.010988620223692989
0,0.8287167891464104,0.1712832108535896,0.809072069521581,0.19092793047841808
1,0.6024539877300613,0.39754601226993863,0.9556166099702754,0.0443833900297214
1,0.4175491679273828,0.5824508320726173,0.9855976142215992,0.014402385778403458
1,0.07681940700808626,0.9231805929919138,0.8732744562811758,0.12672554371882155
0,0.35526315789473684,0.6447368421052632,0.9502126209356172,0.04978737906438224
1,0.0,1.0,5.947649130858376e-10,0.9999999994052331
0,0.8287167891464104,0.1712832108535896,0.9935148494199842,0.0064851505800153355
0,0.8287167891464104,0.1712832108535896,0.9886757036258647,0.011324296374133137
0,0.07681940700808626,0.9231805929919138,0.5546202895124434,0.44537971048755487
0,0.8287167891464104,0.1712832108535896,0.9949845370548345,0.0050154629451680645
1,0.4175491679273828,0.5824508320726173,0.979481578097686,0.020518421902316133
0,0.8287167891464104,0.1712832108535896,0.994022933196206,0.005977066803796936
0,0.7074235807860262,0.2925764192139738,0.9660104498336252,0.03398955016637178
1,0.03910614525139665,0.9608938547486033,0.0007554562824689209,0.9992445437175301
1,0.6024539877300613,0.39754601226993863,0.9912808864791228,0.008719113520879425
1,0.6024539877300613,0.39754601226993863,0.9619892813128452,0.038010718687155984
0,0.4175491679273828,0.5824508320726173,0.980705341988608,0.019294658011392237
1,0.4175491679273828,0.5824508320726173,0.9760166382027269,0.023983361797274453
1,0.010067114093959731,0.9899328859060402,2.564788077879798e-19,1.0
0,0.9271186440677966,0.07288135593220339,0.04840639108229802,0.951593608917701
0,0.6024539877300613,0.39754601226993863,0.7767288745928334,0.2232711254071657
0,0.4782608695652174,0.5217391304347826,0.931685432742336,0.06831456725766456
0,0.6197183098591549,0.38028169014084506,0.013900729556716307,0.9860992704432809
1,0.010067114093959731,0.9899328859060402,5.811788080786848e-34,1.0
0,0.6024539877300613,0.39754601226993863,0.7536455494206519,0.24635445057935054
0,0.6743542435424354,0.32564575645756455,0.9935006430680426,0.006499356931960224
1,0.010067114093959731,0.9899328859060402,1.5359028760981893e-31,1.0
0,0.6743542435424354,0.32564575645756455,0.9886129186738265,0.011387081326171427
1,0.07681940700808626,0.9231805929919138,0.7175838639396545,0.28241613606034893
0,0.6743542435424354,0.32564575645756455,0.9961620019309854,0.0038379980690129885
1,0.07681940700808626,0.9231805929919138,0.9250879338612239,0.07491206613877388
1,0.07681940700808626,0.9231805929919138,0.7497145752332166,0.2502854247667811
0,0.30412371134020616,0.6958762886597938,0.4724213538207043,0.5275786461792938
1,0.8090909090909091,0.19090909090909092,0.9399335768447504,0.06006642315525234
0,0.8090909090909091,0.19090909090909092,0.9965874649586761,0.003412535041324969
1,0.1338709677419355,0.8661290322580645,0.07605119598541565,0.9239488040145855
0,0.8287167891464104,0.1712832108535896,0.9748952657015606,0.02510473429843844
0,0.6024539877300613,0.39754601226993863,0.9268797654170803,0.07312023458291791
0,0.30412371134020616,0.6958762886597938,0.6276507066261641,0.37234929337383577
1,0.30412371134020616,0.6958762886597938,0.6688419102593519,0.3311580897406466
1,0.4175491679273828,0.5824508320726173,0.9827174335547832,0.01728256644521586
1,0.07681940700808626,0.9231805929919138,1.7011862775669075e-05,0.9999829881372277
0,0.07681940700808626,0.9231805929919138,0.4804083536483566,0.5195916463516416
1,0.03910614525139665,0.9608938547486033,0.10104486335452802,0.8989551366454683
0,0.9271186440677966,0.07288135593220339,0.04749554613696315,0.952504453863034
1,0.03910614525139665,0.9608938547486033,0.6111598765928475,0.3888401234071495
1,0.6743542435424354,0.32564575645756455,0.9923315744132644,0.007668425586733228
1,0.6197183098591549,0.38028169014084506,0.9895914000601845,0.010408599939814881
1,0.35526315789473684,0.6447368421052632,0.4877419221508306,0.5122580778491722
1,0.07681940700808626,0.9231805929919138,0.9413914885582785,0.05860851144171981
1,0.7074235807860262,0.2925764192139738,0.8504748019258537,0.149525198074148
1,0.6743542435424354,0.32564575645756455,0.993180605883378,0.006819394116620703
0,0.4175491679273828,0.5824508320726173,0.9345509635440462,0.06544903645595332
1,0.35526315789473684,0.6447368421052632,0.7964188685859379,0.2035811314140645
1,0.1338709677419355,0.8661290322580645,0.69351696536607,0.3064830346339314
1,0.6743542435424354,0.32564575645756455,0.9908327976490169,0.009167202350983372
0,0.30412371134020616,0.6958762886597938,0.8852146216854067,0.11478537831459651
0,0.6197183098591549,0.38028169014084506,0.9932111479092649,0.006788852090737173
1,0.6024539877300613,0.39754601226993863,0.9862765589931466,0.013723441006851054
0,0.07681940700808626,0.9231805929919138,0.5848235886532389,0.41517641134676214
0,0.7074235807860262,0.2925764192139738,0.5768163246503443,0.4231836753496548
1,0.8287167891464104,0.1712832108535896,0.2961341529840159,0.7038658470159821
0,0.9271186440677966,0.07288135593220339,0.15036698890925485,0.8496330110907453
1,0.6024539877300613,0.39754601226993863,0.46912764538736074,0.53087235461264
1,0.010067114093959731,0.9899328859060402,5.471943841889457e-08,0.9999999452805582
1,0.4175491679273828,0.5824508320726173,0.9621566901911947,0.037843309808806604
0,0.9271186440677966,0.07288135593220339,0.9316926577087867,0.06830734229121402
0,0.07681940700808626,0.9231805929919138,0.5403590587397397,0.4596409412602609
1,0.1338709677419355,0.8661290322580645,0.9416480265104252,0.05835197348957429
1,0.010067114093959731,0.9899328859060402,1.648973914723559e-50,1.0
0,0.8287167891464104,0.1712832108535896,0.9904144640989302,0.009585535901067805
0,0.6743542435424354,0.32564575645756455,0.9918434133913645,0.008156586608638165
0,0.9271186440677966,0.07288135593220339,9.56973741955671e-05,0.9999043026258021
0,0.8287167891464104,0.1712832108535896,0.9899389219978734,0.010061078002126363
0,0.8287167891464104,0.1712832108535896,0.9956050159908627,0.004394984009139993
0,0.8287167891464104,0.1712832108535896,0.9905882910976801,0.00941170890231989
1,0.07681940700808626,0.9231805929919138,0.8343525274866966,0.165647472513303
0,0.6024539877300613,0.39754601226993863,0.959813669918172,0.04018633008182473
0,0.8287167891464104,0.1712832108535896,0.5557300865169849,0.44426991348301537
0,0.8287167891464104,0.1712832108535896,0.9958815847146235,0.0041184152853740484
1,0.010067114093959731,0.9899328859060402,3.846023157380439e-18,1.0
1,0.4175491679273828,0.5824508320726173,0.9932979899791107,0.006702010020886116
1,0.010067114093959731,0.9899328859060402,1.2113593882901216e-22,1.0
1,0.03910614525139665,0.9608938547486033,0.0020750814368803365,0.99792491856312
1,0.6024539877300613,0.39754601226993863,0.9597006038467761,0.040299396153226134
0,0.8287167891464104,0.1712832108535896,0.9944875448473546,0.0055124551526422195
0,0.8287167891464104,0.1712832108535896,0.9952152484420025,0.004784751557997944
1,0.1338709677419355,0.8661290322580645,0.6573559279796627,0.342644072020334
0,0.4175491679273828,0.5824508320726173,0.9871330919658627,0.012866908034134086
1,0.010067114093959731,0.9899328859060402,4.07053374990452e-14,0.9999999999999574
1,0.4175491679273828,0.5824508320726173,0.967191573964385,0.03280842603561518
1,0.03910614525139665,0.9608938547486033,0.0025404965118116765,0.9974595034881912
0,0.6197183098591549,0.38028169014084506,0.9903099955420545,0.009690004457948351
1,0.1338709677419355,0.8661290322580645,0.8271704991135292,0.1728295008864696
1,0.07681940700808626,0.9231805929919138,0.2512807676826551,0.7487192323173415
0,0.6024539877300613,0.39754601226993863,0.35723930351876154,0.642760696481241
1,0.0,1.0,1.5731686234980138e-74,1.0
1,0.35526315789473684,0.6447368421052632,0.9077235481969289,0.0922764518030739
1,0.07681940700808626,0.9231805929919138,0.7425108389707776,0.2574891610292229
0,0.8287167891464104,0.1712832108535896,0.9957463760362718,0.004253623963727409
1,0.07681940700808626,0.9231805929919138,0.5717054288104214,0.4282945711895812
0,0.9271186440677966,0.07288135593220339,0.6107041326231258,0.3892958673768709
1,0.4175491679273828,0.5824508320726173,0.8822352880160804,0.11776471198391833
0,0.4782608695652174,0.5217391304347826,0.9259696965374399,0.07403030346256026
1,0.6197183098591549,0.38028169014084506,0.9926715010988956,0.007328498901101887
0,0.8287167891464104,0.1712832108535896,0.9919078404735203,0.008092159526477224
1,0.1338709677419355,0.8661290322580645,0.013682613844028725,0.9863173861559715
0,0.8090909090909091,0.19090909090909092,0.9957683997992622,0.004231600200741118
1,0.4175491679273828,0.5824508320726173,0.9642087534254893,0.03579124657450783
1,0.0,1.0,0.016967449766862968,0.9830325502331345
1,0.03910614525139665,0.9608938547486033,2.661782355066028e-13,0.9999999999997371
0,0.8287167891464104,0.1712832108535896,0.9967296760589774,0.0032703239410259537
0,0.6024539877300613,0.39754601226993863,0.8930347330600691,0.10696526693993161
0,0.8287167891464104,0.1712832108535896,0.9936673667762516,0.0063326332237477355
0,0.6743542435424354,0.32564575645756455,0.9907173795437352,0.009282620456261407
0,0.6743542435424354,0.32564575645756455,0.9952064048762441,0.004793595123758721
0,0.7074235807860262,0.2925764192139738,0.7860856747628543,0.21391432523714388
0,0.8287167891464104,0.1712832108535896,0.974126523519145,0.02587347648085371
0,0.8287167891464104,0.1712832108535896,0.9960958814719392,0.003904118528057676
1,0.6024539877300613,0.39754601226993863,0.9469630153788067,0.05303698462119029
0,0.8090909090909091,0.19090909090909092,0.9912891759645993,0.00871082403539712
0,0.9271186440677966,0.07288135593220339,0.9957970694566551,0.004202930543343041
1,0.010067114093959731,0.9899328859060402,4.683080493882815e-15,0.9999999999999929
0,0.6743542435424354,0.32564575645756455,0.9906337943096056,0.00936620569039449
1,0.1338709677419355,0.8661290322580645,0.9521967728508823,0.04780322714911875
1,0.4175491679273828,0.5824508320726173,0.974104673426558,0.025895326573439997
1,0.1338709677419355,0.8661290322580645,0.8451846411878685,0.1548153588121288
0,0.8287167891464104,0.1712832108535896,0.9905179184007327,0.009482081599269986
0,0.7074235807860262,0.2925764192139738,0.9636866900676234,0.03631330993237926
1,0.03910614525139665,0.9608938547486033,0.02071080688352472,0.9792891931164726
1,0.4175491679273828,0.5824508320726173,0.9783876252518335,0.0216123747481699
1,0.1338709677419355,0.8661290322580645,0.3781979194531494,0.6218020805468499
1,0.010067114093959731,0.9899328859060402,1.5000406751306718e-25,1.0
1,0.07681940700808626,0.9231805929919138,0.8674693372407742,0.1325306627592228
0,0.4175491679273828,0.5824508320726173,0.9787635580040165,0.021236441995980977
1,0.6743542435424354,0.32564575645756455,0.49844260857564954,0.5015573914243507
0,0.6024539877300613,0.39754601226993863,0.9826951215127807,0.017304878487219157
1,0.8287167891464104,0.1712832108535896,0.9946799255433096,0.005320074456689422
1,0.6743542435424354,0.32564575645756455,0.9545043194337818,0.04549568056621939
0,0.6743542435424354,0.32564575645756455,0.9951866695968252,0.004813330403176793
0,0.1338709677419355,0.8661290322580645,0.520425282992446,0.4795747170075509
0,0.4175491679273828,0.5824508320726173,0.9487257263163229,0.05127427368367794
0,0.8287167891464104,0.1712832108535896,0.9359299657332419,0.0640700342667608
0,0.30412371134020616,0.6958762886597938,0.8203458243601572,0.17965417563984512
1,0.0,1.0,4.1046600215650535e-06,0.9999958953399755
1,0.35526315789473684,0.6447368421052632,0.8386773268366369,0.16132267316336216
0,0.9271186440677966,0.07288135593220339,0.9402780534726644,0.0597219465273388
1,0.010067114093959731,0.9899328859060402,0.0034498368132580204,0.9965501631867415
1,0.010067114093959731,0.9899328859060402,7.823183785578256e-17,1.0
0,0.8287167891464104,0.1712832108535896,0.972284480134409,0.027715519865591714
0,0.8287167891464104,0.1712832108535896,0.9833244979473822,0.016675502052619588
0,0.07681940700808626,0.9231805929919138,0.8362677107050164,0.16373228929498693
0,0.1338709677419355,0.8661290322580645,0.8088541081697125,0.19114589183029004
0,0.6743542435424354,0.32564575645756455,0.9941444121545433,0.005855587845459521
1,0.017857142857142856,0.9821428571428571,5.278704717441003e-12,0.9999999999947207
1,0.4175491679273828,0.5824508320726173,0.98098563437242,0.019014365627580406
0,0.6197183098591549,0.38028169014084506,0.9775510238573342,0.022448976142663765
0,0.6024539877300613,0.39754601226993863,0.8036866955567755,0.196313304443221
0,0.8287167891464104,0.1712832108535896,0.9944854678369213,0.005514532163077375
0,0.6024539877300613,0.39754601226993863,0.9181596798489671,0.08184032015102993
1,0.010067114093959731,0.9899328859060402,3.290167182321681e-19,1.0
1,0.4175491679273828,0.5824508320726173,0.9591800376662037,0.040819962333794764
0,0.6024539877300613,0.39754601226993863,0.9570226796246348,0.0429773203753649
0,0.6743542435424354,0.32564575645756455,0.9940995128177401,0.005900487182258712
1,0.07681940700808626,0.9231805929919138,0.6339936447653536,0.3660063552346498
1,0.07681940700808626,0.9231805929919138,0.7613547145723275,0.2386452854276717
0,0.6024539877300613,0.39754601226993863,0.7757724846997177,0.22422751530028168
1,0.30412371134020616,0.6958762886597938,0.8866602108211006,0.11333978917889743
0,0.4175491679273828,0.5824508320726173,0.9721075834709173,0.027892416529085872
1,0.4175491679273828,0.5824508320726173,0.9676963088752366,0.03230369112476291
0,0.6024539877300613,0.39754601226993863,0.9122314844697472,0.08776851553025168
0,0.6024539877300613,0.39754601226993863,0.9557763859442108,0.04422361405578956
0,0.6743542435424354,0.32564575645756455,0.9957188393203396,0.004281160679660545
1,0.07681940700808626,0.9231805929919138,0.6318423536863047,0.36815764631369385
1,0.8287167891464104,0.1712832108535896,0.9708316450753096,0.0291683549246899
1,0.8287167891464104,0.1712832108535896,0.9921938285443997,0.007806171455600669
0,0.4175491679273828,0.5824508320726173,0.9925384474329888,0.007461552567014347
1,0.07681940700808626,0.9231805929919138,0.7564583065109256,0.24354169348907445
0,0.6024539877300613,0.39754601226993863,0.9875539825461261,0.012446017453873625
1,0.6743542435424354,0.32564575645756455,0.0009562540074876058,0.9990437459925104
0,0.1338709677419355,0.8661290322580645,0.923407690261936,0.07659230973806361
0,0.8287167891464104,0.1712832108535896,0.9920786838445065,0.007921316155492512
0,0.6743542435424354,0.32564575645756455,0.9941455127074486,0.005854487292551989
1,0.03910614525139665,0.9608938547486033,0.05680730582202419,0.9431926941779765
0,0.8287167891464104,0.1712832108535896,0.9863612282621124,0.013638771737888005
0,0.8090909090909091,0.19090909090909092,0.9902019922160318,0.00979800778396719
1,0.4175491679273828,0.5824508320726173,0.9645406902173166,0.035459309782684856
0,0.6197183098591549,0.38028169014084506,0.9206619770399599,0.07933802296003688
1,0.0,1.0,8.361041423357958e-40,1.0
0,0.8090909090909091,0.19090909090909092,0.9961175422490767,0.003882457750926805
0,0.8287167891464104,0.1712832108535896,0.6774969608785666,0.32250303912143674
0,0.8287167891464104,0.1712832108535896,0.030576072821503396,0.9694239271784962
1,0.010067114093959731,0.9899328859060402,3.3462422942491074e-76,1.0
1,0.6024539877300613,0.39754601226993863,0.9863887848538863,0.01361121514611026
1,0.0,1.0,0.0050215769960027185,0.9949784230039984
0,0.6743542435424354,0.32564575645756455,0.7156238303786083,0.2843761696213906
1,0.6197183098591549,0.38028169014084506,0.9898413465523291,0.010158653447673844
1,0.1338709677419355,0.8661290322580645,0.9534670819803632,0.04653291801963685
1,0.35526315789473684,0.6447368421052632,0.6420826970375991,0.3579173029624045
1,0.6197183098591549,0.38028169014084506,0.37876519249337776,0.621234807506625
1,0.1338709677419355,0.8661290322580645,0.7984904293173214,0.20150957068267566
0,0.8287167891464104,0.1712832108535896,0.9963272813679602,0.0036727186320422134
0,0.8287167891464104,0.1712832108535896,0.9902972265597988,0.009702773440202397
0,0.4175491679273828,0.5824508320726173,0.9909568916483286,0.009043108351671995
1,0.4175491679273828,0.5824508320726173,0.9586282725207007,0.04137172747929676
1,0.11428571428571428,0.8857142857142857,5.7281146337766194e-05,0.9999427188536657
0,0.07681940700808626,0.9231805929919138,0.8353288831761029,0.1646711168238945
0,0.6024539877300613,0.39754601226993863,0.9246077688561921,0.07539223114380804
1,0.010067114093959731,0.9899328859060402,2.3432293254273183e-07,0.9999997656770664
0,0.1338709677419355,0.8661290322580645,0.14427257318209857,0.8557274268178984
1,0.6743542435424354,0.32564575645756455,0.3639031016901759,0.6360968983098213
1,0.07681940700808626,0.9231805929919138,0.911926630933905,0.08807336906609303
0,0.6743542435424354,0.32564575645756455,0.9919934214747083,0.00800657852528896
1,0.30412371134020616,0.6958762886597938,0.6901694860151517,0.30983051398484834
1,0.6743542435424354,0.32564575645756455,0.9907847408105265,0.009215259189472925
1,0.6743542435424354,0.32564575645756455,0.9822523260352892,0.01774767396471059
1,0.6743542435424354,0.32564575645756455,0.9864514244814521,0.013548575518548392
0,0.07681940700808626,0.9231805929919138,0.8652158762966426,0.134784123703356
1,0.6743542435424354,0.32564575645756455,0.008328466162697048,0.9916715338373056
